kabupaten_kota,kecamatan,avg_rainfall,max_rainfall,avg_temperature,elevation,landcover_class,ndvi,slope,soil_moisture,year,month,banjir,lat,long,map_image,kecamatan_clean,kecamatan_key_banjir,kode_kec_spatial,nama_prop,nama_kab,nama_kec,jumlah_penduduk,kepadatan_penduduk,jumlah_kk,luas_wilayah,pertumbuhan_2022,pertumbuhan_2021,pertumbuhan_2020,perpindahan_pddk,jumlah_desa,jumlah_kelurahan,perdagangan,nelayan,wiraswasta,tidak_blm_sekolah,slta,s1,kecamatan_key_kecamatan
Bengkulu Utara,airbesi,30.408,86.259,30.91,67.491,Unknown,0.832,0.689,31.921,2022,2,1,-3.5222,102.1647,RGB_airbesi_2022.tif,,airbesi,170315.0,BENGKULU,BENGKULU UTARA,AIR BESI,10222.0,2.25323918,3394.0,83.53,1.0,2.0,2.0,12.0,15.0,,3.0,5.0,1348.0,2754.0,1561.0,192.0,airbesi
Bengkulu Utara,ketahun,26.459,74.96,31.82,53.424,Unknown,0.722,0.766,35.784,2022,2,1,-3.3061,101.853,RGB_ketahun_2022.tif,,ketahun,170312.0,BENGKULU,BENGKULU UTARA,KETAHUN,20641.0,4.54039186,6393.0,272.43,1.0,2.0,2.0,69.0,11.0,,58.0,15.0,3208.0,4555.0,3910.0,722.0,ketahun
Bengkulu Utara,lais,29.163,81.525,30.53,61.445,Tree Cover,0.8,0.652,32.296,2022,2,1,-3.4626,102.0716,RGB_lais_2022.tif,,lais,160602.0,SUMATERA SELATAN,MUSI BANYUASIN,LAIS,57458.0,3.92466717,18255.0,565.59,2.0,2.0,2.0,206.0,16.0,,177.0,18.0,1700.0,18268.0,7167.0,868.0,lais
Boalemo,tilamuta,42.08,73.001,28.07,338.303,Unknown,0.803,5.233,36.294,2022,2,1,0.5872,122.3204,RGB_tilamuta_2022.tif,,tilamuta,750204.0,GORONTALO,BOALEMO,TILAMUTA,31371.0,17.05368774,10037.0,186.96,2.0,2.0,2.0,55.0,12.0,,26.0,1774.0,2484.0,6068.0,6440.0,2002.0,tilamuta
Bojonegoro,gondang,75.527,116.474,28.49,246.227,Unknown,0.682,2.355,41.981,2022,2,1,-7.4021,111.8283,RGB_gondang_2022.tif,,gondang,350409.0,JAWA TIMUR,TULUNGAGUNG,GONDANG,60822.0,53.07354579,22087.0,44.37,1.0,1.0,1.0,76.0,20.0,,1756.0,21.0,17397.0,11789.0,11283.0,2386.0,gondang
Brebes,bantarkawung,69.622,89.363,28.27,245.41,Tree Cover,0.681,4.148,34.815,2022,2,1,-7.2216,108.9143,RGB_bantarkawung_2022.tif,,bantarkawung,332902.0,JAWA TENGAH,BREBES,BANTARKAWUNG,106054.0,60.82762894,34449.0,212.82,1.0,2.0,2.0,173.0,18.0,,841.0,12.0,12063.0,18306.0,12401.0,1857.0,bantarkawung
Brebes,jatibarang,49.868,72.289,31.88,12.617,Unknown,0.523,0.161,38.355,2022,2,1,-6.9461,109.0519,RGB_jatibarang_2022.tif,,jatibarang,332907.0,JAWA TENGAH,BREBES,JATIBARANG,90731.0,52.08714662,30580.0,36.85,1.0,2.0,2.0,172.0,22.0,,2125.0,51.0,19514.0,21184.0,14231.0,2111.0,jatibarang
Cilacap,sidareja,48.354,71.466,29.85,64.397,Tree Cover,0.758,1.306,38.392,2022,2,1,-7.4626,108.7982,RGB_sidareja_2022.tif,,sidareja,330111.0,JAWA TENGAH,CILACAP,SIDAREJA,64823.0,27.81155682,21479.0,50.14,1.0,1.0,1.0,134.0,10.0,,237.0,19.0,3350.0,16331.0,8618.0,1442.0,sidareja
Deli Serdang,batangkuis,26.987,43.617,32.26,9.079,Unknown,0.544,0.134,37.856,2022,2,1,3.6249,98.8214,RGB_batangkuis_2022.tif,,batangkuis,120727.0,SUMATERA UTARA,DELI SERDANG,BATANG KUIS,72056.0,27.56668134,21986.0,48.53,1.0,2.0,2.0,190.0,11.0,,54.0,55.0,7497.0,19503.0,19990.0,2268.0,batangkuis
Deli Serdang,tanjungmorawa,27.747,46.075,32.09,26.548,Unknown,0.532,0.255,35.938,2022,2,1,3.5319,98.8065,RGB_tanjungmorawa_2022.tif,,tanjungmorawa,120702.0,SUMATERA UTARA,DELI SERDANG,TANJUNG MORAWA,238100.0,91.37342168,73834.0,151.09,1.0,2.0,2.0,568.0,25.0,1.0,96.0,27.0,20805.0,52523.0,87329.0,8375.0,tanjungmorawa
Enrekang,enrekang,40.18,66.03,28.39,392.685,Unknown,0.728,7.647,37.693,2022,2,1,-3.5089,119.778,RGB_enrekang_2022.tif,,enrekang,731602.0,SULAWESI SELATAN,ENREKANG,ENREKANG,37139.0,20.50314222,11792.0,291.66,1.0,1.0,1.0,165.0,12.0,6.0,52.0,10.0,2586.0,8285.0,9375.0,3489.0,enrekang
Garut,cikajang,44.346,67.244,24.99,1345.847,Tree Cover,0.628,5.555,32.356,2022,2,1,-7.4,107.8003,RGB_cikajang_2022.tif,,cikajang,320522.0,JAWA BARAT,GARUT,CIKAJANG,87722.0,28.4528583,29571.0,110.37,2.0,2.0,2.0,380.0,12.0,,663.0,1.0,7137.0,17153.0,12309.0,1580.0,cikajang
Gresik,benjeng,50.73,81.056,29.85,14.727,Unknown,0.471,0.094,40.838,2022,2,1,-7.2426,112.4899,RGB_benjeng_2022.tif,,benjeng,352504.0,JAWA TIMUR,GRESIK,BENJENG,65904.0,52.2237186,21810.0,52.36,1.0,1.0,1.0,72.0,23.0,,29.0,14.0,11964.0,15163.0,12165.0,2092.0,benjeng
Hulu Sungai Tengah,batubenawa,42.843,68.273,27.74,47.701,Tree Cover,0.575,0.841,31.237,2022,2,1,-2.6172,115.4369,RGB_batubenawa_2022.tif,,batubenawa,630702.0,KALIMANTAN SELATAN,HULU SUNGAI TENGAH,BATU BENAWA,20656.0,13.04830261,7440.0,54.62,1.0,2.0,1.0,53.0,14.0,,25.0,,3933.0,5207.0,3232.0,666.0,batubenawa
Hulu Sungai Tengah,haruyan,44.079,69.204,29.23,80.399,Tree Cover,0.629,1.109,31.115,2022,2,1,-2.698,115.3786,RGB_haruyan_2022.tif,,haruyan,630701.0,KALIMANTAN SELATAN,HULU SUNGAI TENGAH,HARUYAN,22471.0,14.21509998,8205.0,101.57,1.0,1.0,2.0,79.0,17.0,,38.0,1.0,4838.0,5844.0,2928.0,604.0,haruyan
Hulu Sungai Tengah,pandawan,43.091,67.974,29.05,10.76,Unknown,0.524,0.095,31.077,2022,2,1,-2.5516,115.3227,RGB_pandawan_2022.tif,,pandawan,630705.0,KALIMANTAN SELATAN,HULU SUNGAI TENGAH,PANDAWAN,35769.0,22.52694247,12477.0,101.42,2.0,2.0,2.0,84.0,21.0,,44.0,4.0,7236.0,6862.0,7012.0,1435.0,pandawan
Jember,kaliwates,47.097,67.264,29.33,85.842,Built-Up,0.579,0.68,37.183,2022,2,1,-8.1847,113.6761,RGB_kaliwates_2022.tif,,kaliwates,350919.0,JAWA TIMUR,JEMBER,KALIWATES,127156.0,38.22107404,41643.0,26.11,1.0,1.0,1.0,515.0,,7.0,1533.0,13.0,20159.0,33437.0,30615.0,11487.0,kaliwates
Kapuas Hulu,silathilir,54.188,127.668,30.02,60.525,Unknown,0.693,1.105,31.343,2022,2,1,0.3441,111.8159,RGB_silathilir_2022.tif,,silathilir,610615.0,KALIMANTAN BARAT,KAPUAS HULU,SILAT HILIR,21702.0,0.68270107,6913.0,868.63,1.0,2.0,2.0,87.0,13.0,,45.0,37.0,3428.0,5881.0,2666.0,514.0,silathilir
Kapuas Hulu,silathulu,59.309,115.084,28.97,196.767,Tree Cover,0.711,3.472,37.641,2022,2,1,0.2049,112.2244,RGB_silathulu_2022.tif,,silathulu,610616.0,KALIMANTAN BARAT,KAPUAS HULU,SILAT HULU,12246.0,0.38622853,3946.0,926.61,1.0,1.0,1.0,13.0,14.0,,5.0,4.0,884.0,4083.0,1580.0,257.0,silathulu
Kendal,pageruyung,60.0,90.95,28.11,329.525,Unknown,0.706,3.802,41.878,2022,2,1,-7.0323,110.0374,RGB_pageruyung_2022.tif,,pageruyung,332402.0,JAWA TENGAH,KENDAL,PAGERUYUNG,38826.0,38.26810988,13391.0,52.55,1.0,1.0,2.0,25.0,14.0,,435.0,14.0,2642.0,10249.0,3848.0,778.0,pageruyung
Ketapang,simpanghulu,51.306,110.412,28.53,69.196,Unknown,0.678,1.101,31.669,2022,2,1,-0.546,110.2374,RGB_simpanghulu_2022.tif,,simpanghulu,610408.0,KALIMANTAN BARAT,KETAPANG,SIMPANG HULU,36354.0,1.2134779,11527.0,2233.03,1.0,1.0,1.0,129.0,15.0,,61.0,8.0,802.0,11399.0,3062.0,592.0,simpanghulu
Kota Medan,medanbaru,27.734,43.473,40.88,29.349,Unknown,0.362,0.133,32.653,2022,2,1,3.5675,98.6587,RGB_medanbaru_2022.tif,,medanbaru,127117.0,SUMATERA UTARA,KOTA MEDAN,MEDAN BARU,36420.0,130.94274768,12238.0,5.44,1.0,1.0,1.0,241.0,,6.0,14.0,3.0,7762.0,7767.0,12279.0,5141.0,medanbaru
Kota Medan,medanjohor,27.392,46.479,40.37,42.119,Unknown,0.393,0.225,32.653,2022,2,1,3.5292,98.6696,RGB_medanjohor_2022.tif,,medanjohor,127111.0,SUMATERA UTARA,KOTA MEDAN,MEDAN JOHOR,159652.0,569.42246411,47830.0,16.28,1.0,1.0,2.0,746.0,,6.0,38.0,18.0,28113.0,41125.0,54988.0,15376.0,medanjohor
Kota Medan,medanlabuhan,22.408,33.026,32.26,4.176,Mangroves,0.475,0.069,32.658,2022,2,1,3.719,98.695,RGB_medanlabuhan_2022.tif,,medanlabuhan,127113.0,SUMATERA UTARA,KOTA MEDAN,MEDAN LABUHAN,140325.0,498.9330087,39327.0,36.48,1.0,2.0,2.0,691.0,,6.0,29.0,2112.0,22147.0,44406.0,42008.0,4367.0,medanlabuhan
Kota Medan,medanmaimun,27.664,43.566,40.07,30.586,Unknown,0.31,0.096,32.653,2022,2,1,3.5678,98.6835,RGB_medanmaimun_2022.tif,,medanmaimun,127115.0,SUMATERA UTARA,KOTA MEDAN,MEDAN MAIMUN,52631.0,188.73214222,16211.0,3.04,1.0,1.0,1.0,260.0,,6.0,14.0,6.0,11947.0,12753.0,20436.0,2951.0,medanmaimun
Kota Medan,medanpolonia,27.604,43.867,40.16,32.299,Unknown,0.409,0.126,32.653,2022,2,1,3.5601,98.673,RGB_medanpolonia_2022.tif,,medanpolonia,127116.0,SUMATERA UTARA,KOTA MEDAN,MEDAN POLONIA,62218.0,223.09069426,18731.0,8.79,1.0,1.0,1.0,332.0,,5.0,19.0,4.0,12877.0,18090.0,20521.0,3251.0,medanpolonia
Kota Medan,medanselayang,28.873,44.368,39.51,34.843,Unknown,0.425,0.212,32.653,2022,2,1,3.5526,98.6339,RGB_medanselayang_2022.tif,,medanselayang,127121.0,SUMATERA UTARA,KOTA MEDAN,MEDAN SELAYANG,111115.0,395.69264922,34504.0,16.45,1.0,1.0,2.0,531.0,,6.0,24.0,9.0,21595.0,31082.0,35057.0,13816.0,medanselayang
Kota Medan,medansunggal,28.81,43.307,41.06,28.109,Built-Up,0.359,0.108,32.653,2022,2,1,3.5806,98.6271,RGB_medansunggal_2022.tif,,medansunggal,127102.0,SUMATERA UTARA,KOTA MEDAN,MEDAN SUNGGAL,135627.0,484.97977013,41858.0,13.38,1.0,1.0,1.0,662.0,,6.0,47.0,11.0,18561.0,34750.0,48099.0,10649.0,medansunggal
Kota Pekalongan,pekalonganbarat,66.84,91.251,37.29,7.589,Unknown,0.376,0.082,38.528,2022,2,1,-6.8965,109.6602,RGB_pekalonganbarat_2022.tif,,pekalonganbarat,337501.0,JAWA TENGAH,KOTA PEKALONGAN,PEKALONGAN BARAT,97184.0,2101.68831169,31835.0,10.12,1.0,2.0,2.0,103.0,,7.0,84.0,83.0,6742.0,20032.0,19765.0,6462.0,pekalonganbarat
Kota Semarang,tugu,55.318,75.904,32.17,3.984,Permanent Water Bodies,0.328,0.328,42.37539285714286,2022,2,1,-6.9619,110.3299,RGB_tugu_2022.tif,,tugu,350305.0,JAWA TIMUR,TRENGGALEK,TUGU,49749.0,39.71400028,18809.0,72.76,1.0,1.0,1.0,72.0,15.0,,1049.0,9.0,8826.0,8145.0,9990.0,1999.0,tugu
Kupang,kupangtengah,64.199,133.835,30.06,66.218,Unknown,0.696,1.257,36.159,2022,2,1,-10.1434,123.7249,RGB_kupangtengah_2022.tif,,kupangtengah,530108.0,NUSA TENGGARA TIMUR,KUPANG,KUPANG TENGAH,45686.0,8.77541366,11517.0,86.09,1.0,1.0,1.0,146.0,7.0,1.0,73.0,98.0,1830.0,11509.0,8853.0,2344.0,kupangtengah
Kupang,kupangtimur,61.219,135.01,30.01,42.316,Unknown,0.637,0.796,36.099,2022,2,1,-10.0945,123.822,RGB_kupangtimur_2022.tif,,kupangtimur,530106.0,NUSA TENGGARA TIMUR,KUPANG,KUPANG TIMUR,52381.0,10.1315874,13487.0,198.89,1.0,1.0,1.0,154.0,8.0,5.0,114.0,23.0,1819.0,13090.0,10120.0,1985.0,kupangtimur
Langkat,padangtualang,32.097,55.046,31.31,24.96,Tree Cover,0.758,0.351,32.828,2022,2,1,3.8143,98.3232,RGB_padangtualang_2022.tif,,padangtualang,120512.0,SUMATERA UTARA,LANGKAT,PADANG TUALANG,57050.0,9.25564757,18172.0,220.6,1.0,2.0,2.0,178.0,11.0,1.0,16.0,29.0,11502.0,17949.0,9876.0,1009.0,padangtualang
Langkat,wampu,32.342,61.816,30.68,37.765,Unknown,0.738,0.394,32.977,2022,2,1,3.7002,98.34,RGB_wampu_2022.tif,,wampu,120508.0,SUMATERA UTARA,LANGKAT,WAMPU,45152.0,7.30859026,14698.0,193.71,1.0,2.0,2.0,115.0,13.0,1.0,25.0,27.0,8821.0,12986.0,8220.0,762.0,wampu
Lebak,cibeber,45.199,74.012,27.01,826.833,Tree Cover,0.649,5.601,37.767,2022,2,1,-6.7738,106.3643,RGB_cibeber_2022.tif,,cibeber,320303.0,JAWA BARAT,CIANJUR,CIBEBER,138117.0,37.62863393,48348.0,126.02,1.0,2.0,2.0,322.0,18.0,,195.0,9.0,16246.0,32782.0,14929.0,1930.0,cibeber
Luwu,bajobarat,47.261,76.886,28.42,317.859,Tree Cover,0.71,6.216,35.723,2022,2,1,-3.3617,120.2368,RGB_bajobarat_2022.tif,,bajobarat,731720.0,SULAWESI SELATAN,LUWU,BAJO BARAT,10869.0,3.72389492,3216.0,101.68,1.0,2.0,2.0,22.0,9.0,,5.0,7.0,477.0,2360.0,3181.0,366.0,bajobarat
Luwu Utara,malangkebarat,53.953,99.2,31.65,12.334,Unknown,0.663,0.087,33.566,2022,2,1,-2.8153,120.3242,RGB_malangkebarat_2022.tif,,malangkebarat,732208.0,SULAWESI SELATAN,LUWU UTARA,MALANGKE BARAT,24683.0,3.33988196,7729.0,230.29,1.0,2.0,2.0,304.0,13.0,,9.0,86.0,1225.0,8316.0,3074.0,672.0,malangkebarat
Muara Enim,muaraenim,49.178,104.938,29.08,67.943,Unknown,0.739,0.6,38.17,2022,2,1,-3.665,103.806,RGB_muaraenim_2022.tif,,muaraenim,160302.0,SUMATERA SELATAN,MUARA ENIM,MUARA ENIM,79512.0,11.59314314,24002.0,148.05,2.0,2.0,2.0,176.0,10.0,6.0,528.0,3.0,5689.0,26101.0,21078.0,6129.0,muaraenim
Pasaman,panti,33.908,59.101,26.74,604.427,Unknown,0.754,6.939,37.789,2022,2,1,0.3527,100.0935,RGB_panti_2022.tif,,panti,350914.0,JAWA TIMUR,JEMBER,PANTI,66933.0,20.14842491,23714.0,185.22,1.0,1.0,1.0,167.0,7.0,,1063.0,13.0,10899.0,20818.0,6492.0,872.0,panti
Pasuruan,kraton,44.189,60.705,30.98,20.989,Unknown,0.609,0.294,30.303,2022,2,1,-7.6442,112.852,RGB_kraton_2022.tif,,kraton,351416.0,JAWA TIMUR,PASURUAN,KRATON,88535.0,58.75077262,30153.0,57.22,1.0,2.0,2.0,131.0,25.0,,147.0,2273.0,6174.0,19318.0,10282.0,1498.0,kraton
Pasuruan,rejoso,39.392,56.664,28.2,6.967,Cropland,0.582,0.122,30.303,2022,2,1,-7.6798,112.9506,RGB_rejoso_2022.tif,,rejoso,351816.0,JAWA TIMUR,NGANJUK,REJOSO,73913.0,57.14830959,26108.0,160.33,1.0,1.0,1.0,118.0,24.0,,200.0,1.0,8295.0,13896.0,13645.0,1958.0,rejoso
Pasuruan,winongan,43.707,62.753,28.09,46.607,Tree Cover,0.663,1.358,31.836,2022,2,1,-7.7492,112.9442,RGB_winongan_2022.tif,,winongan,351419.0,JAWA TIMUR,PASURUAN,WINONGAN,45565.0,30.29751067,16075.0,44.22,2.0,2.0,2.0,79.0,18.0,,32.0,21.0,2931.0,8858.0,4986.0,708.0,winongan
Pekalongan,tirto,65.727,86.949,33.78,7.867,Unknown,0.477,0.076,38.528,2022,2,1,-6.9009,109.637,RGB_tirto_2022.tif,,tirto,332615.0,JAWA TENGAH,PEKALONGAN,TIRTO,77513.0,85.82797447,24694.0,21.44,2.0,2.0,2.0,124.0,16.0,,463.0,381.0,3534.0,15487.0,9428.0,1728.0,tirto
Pemalang,ulujami,58.441,80.488,32.33,5.659,Unknown,0.446,0.094,38.528,2022,2,1,-6.8404,109.5408,RGB_ulujami_2022.tif,,ulujami,332713.0,JAWA TENGAH,PEMALANG,ULUJAMI,121204.0,105.81732405,38527.0,68.73,2.0,2.0,2.0,256.0,18.0,,576.0,1573.0,22545.0,24534.0,14962.0,2497.0,ulujami
Pohuwato,paguat,41.127,67.567,30.77,95.015,Tree Cover,0.707,3.177,36.291,2022,2,1,0.4973,122.0551,RGB_paguat_2022.tif,,paguat,750405.0,GORONTALO,POHUWATO,PAGUAT,17096.0,3.85803546,5724.0,67.11,2.0,1.0,2.0,28.0,8.0,3.0,17.0,672.0,927.0,2685.0,3441.0,966.0,paguat
Ponorogo,jetis,53.562,83.285,28.56,110.897,Unknown,0.702,0.172,38.629,2022,2,1,-7.9423,111.4784,RGB_jetis_2022.tif,,jetis,351616.0,JAWA TIMUR,MOJOKERTO,JETIS,87894.0,88.58337489,30328.0,60.86,1.0,1.0,1.0,100.0,16.0,,216.0,4.0,5859.0,22059.0,21745.0,2693.0,jetis
Ponorogo,kauman,51.313,79.28,29.54,106.654,Unknown,0.702,0.257,38.618,2022,2,1,-7.8862,111.4146,RGB_kauman_2022.tif,,kauman,350405.0,JAWA TIMUR,TULUNGAGUNG,KAUMAN,53288.0,46.51274546,19298.0,29.71,1.0,1.0,1.0,71.0,13.0,,1890.0,35.0,10236.0,10517.0,11530.0,2796.0,kauman
Ponorogo,sukorejo,52.638,82.804,30.02,106.663,Unknown,0.702,0.321,38.618,2022,2,1,-7.8254,111.4227,RGB_sukorejo_2022.tif,,sukorejo,351409.0,JAWA TIMUR,PASURUAN,SUKOREJO,88671.0,58.95836779,31031.0,58.43,1.0,1.0,2.0,105.0,19.0,,50.0,4.0,9424.0,19939.0,17372.0,2533.0,sukorejo
Pulau Morotai,morotaitimur,61.138,126.379,25.04,324.243,Unknown,0.728,5.666,38.611,2022,2,1,2.2006,128.5355,RGB_morotaitimur_2022.tif,,morotaitimur,820705.0,MALUKU UTARA,PULAU MOROTAI,MOROTAI TIMUR,11837.0,4.98217839,3399.0,265.46,2.0,2.0,3.0,77.0,15.0,,2.0,222.0,415.0,3141.0,2347.0,437.0,morotaitimur
Seluma,airperiukan,27.33,80.488,31.08,36.193,Unknown,0.781,0.578,31.809,2022,2,1,-4.0008,102.4202,RGB_airperiukan_2022.tif,,airperiukan,170506.0,BENGKULU,SELUMA,AIR PERIUKAN,23697.0,9.75797685,7668.0,159.35,2.0,2.0,2.0,85.0,15.0,1.0,62.0,24.0,1888.0,5705.0,4600.0,725.0,airperiukan
Seluma,selumaselatan,27.535,83.656,31.41,12.417,Unknown,0.772,0.225,37.453,2022,2,1,-4.1132,102.5339,RGB_selumaselatan_2022.tif,,selumaselatan,170511.0,BENGKULU,SELUMA,SELUMA SELATAN,14086.0,5.7796267,4510.0,61.56,1.0,2.0,2.0,21.0,9.0,3.0,9.0,8.0,1537.0,3250.0,2572.0,411.0,selumaselatan
Seluma,selumautara,29.077,81.447,28.41,600.172,Tree Cover,0.79,5.395,33.361,2022,2,1,-3.9496,102.6484,RGB_selumautara_2022.tif,,selumautara,170510.0,BENGKULU,SELUMA,SELUMA UTARA,9528.0,3.94627994,3079.0,431.07,1.0,1.0,1.0,6.0,9.0,1.0,7.0,1.0,445.0,2411.0,1249.0,145.0,selumautara
Serdang Bedagai,sipispis,35.762,54.357,29.6,173.563,Unknown,0.785,1.327,30.757,2022,2,1,3.1628,99.0149,RGB_sipispis_2022.tif,,sipispis,121808.0,SUMATERA UTARA,SERDANG BEDAGAI,SIPISPIS,35082.0,17.817749,10935.0,226.39,1.0,1.0,2.0,146.0,20.0,,22.0,3.0,4195.0,9810.0,7022.0,703.0,sipispis
Serdang Bedagai,tebingtinggi,36.167,61.803,30.88,27.333,Tree Cover,0.731,0.208,31.146,2022,2,1,3.3382,99.148,RGB_tebingtinggi_2022.tif,,tebingtinggi,161104.0,SUMATERA SELATAN,EMPAT LAWANG,TEBING TINGGI,71063.0,31.59979177,22738.0,554.05,1.0,1.0,1.0,744.0,20.0,6.0,175.0,4.0,5113.0,19567.0,13498.0,2005.0,tebingtinggi
Sintang,sepauk,60.607,126.938,29.32,164.081,Tree Cover,0.631,2.463,33.957,2022,2,1,-0.1814,111.1956,RGB_sepauk_2022.tif,,sepauk,610503.0,KALIMANTAN BARAT,SINTANG,SEPAUK,55802.0,2.52989814,17291.0,1544.33,1.0,2.0,2.0,141.0,39.0,,140.0,8.0,3190.0,19735.0,5268.0,855.0,sepauk
Sukabumi,cisaat,44.236,78.392,30.82,618.22,Unknown,0.513,1.487,38.059,2022,2,1,-6.902,106.8898,RGB_cisaat_2022.tif,,cisaat,320229.0,JAWA BARAT,SUKABUMI,CISAAT,132035.0,31.64341744,43528.0,23.54,2.0,2.0,2.0,317.0,13.0,,410.0,11.0,11886.0,33326.0,27026.0,4885.0,cisaat
Sumbawa,alasbarat,38.902,61.667,26.68,131.685,Tree Cover,0.645,3.339,30.125,2022,2,1,-8.5349,116.9386,RGB_alasbarat_2022.tif,,alasbarat,520417.0,NUSA TENGGARA BARAT,SUMBAWA,ALAS BARAT,25413.0,3.80683834,8241.0,109.93,1.0,1.0,2.0,75.0,8.0,,71.0,521.0,1226.0,6128.0,3702.0,689.0,alasbarat
Tegal,kramat,50.051,72.22,33.41,6.682,Unknown,0.461,0.13,38.355,2022,2,1,-6.8804,109.194,RGB_kramat_2022.tif,,kramat,332815.0,JAWA TENGAH,TEGAL,KRAMAT,121449.0,122.61497854,39918.0,44.4,1.0,2.0,2.0,187.0,19.0,1.0,37.0,954.0,4752.0,23658.0,23436.0,5305.0,kramat
Tegal,margasari,74.625,96.011,30.88,83.383,Unknown,0.669,1.705,37.075,2022,2,1,-7.0989,109.0186,RGB_margasari_2022.tif,,margasari,332801.0,JAWA TENGAH,TEGAL,MARGASARI,119074.0,120.48976472,39798.0,100.54,1.0,2.0,2.0,305.0,13.0,,48.0,6.0,10397.0,21994.0,19884.0,2513.0,margasari
Aceh Tenggara,bambel,50.077,81.995,26.88,848.137,Unknown,0.744,11.361,37.437,2022,3,1,3.439,97.9022,RGB_bambel_2022.tif,,bambel,110203.0,ACEH,ACEH TENGGARA,BAMBEL,20204.0,4.79957158,6021.0,74.36,2.0,2.0,2.0,55.0,32.0,,45.0,3.0,1133.0,6472.0,5003.0,988.0,bambel
Aceh Tenggara,bukittusam,42.315,67.756,30.9,151.33,Unknown,0.661,1.454,37.437,2022,3,1,3.4136,97.8686,RGB_bukittusam_2022.tif,,bukittusam,110209.0,ACEH,ACEH TENGGARA,BUKIT TUSAM,12619.0,3.00493668,3739.0,18.83,2.0,2.0,3.0,31.0,23.0,,28.0,4.0,678.0,4233.0,2832.0,451.0,bukittusam
Aceh Utara,langkahan,26.402,54.096,29.44,70.801,Tree Cover,0.772,1.152,37.182,2022,3,1,4.8834,97.4394,RGB_langkahan_2022.tif,,langkahan,110818.0,ACEH,ACEH UTARA,LANGKAHAN,23447.0,8.57294414,7262.0,204.14,2.0,2.0,2.0,51.0,23.0,,47.0,28.0,1193.0,6107.0,3900.0,240.0,langkahan
Aceh Utara,matangkuli,24.19,50.684,31.64,12.256,Unknown,0.544,0.091,32.233,2022,3,1,5.0298,97.275,RGB_matangkuli_2022.tif,,matangkuli,110805.0,ACEH,ACEH UTARA,MATANGKULI,19688.0,7.2529207,5874.0,25.74,2.0,2.0,2.0,21.0,49.0,,87.0,34.0,1696.0,4915.0,4835.0,724.0,matangkuli
Aceh Utara,piraktimu,21.862,45.989,31.11,13.19,Unknown,0.692,0.129,36.083,2022,3,1,4.9919,97.2861,RGB_piraktimu_2022.tif,,piraktimu,110824.0,ACEH,ACEH UTARA,PIRAK TIMUR,9168.0,3.35421245,2706.0,35.3,2.0,3.0,2.0,10.0,23.0,,14.0,16.0,518.0,2502.0,1746.0,126.0,piraktimur
Aceh Utara,tanahluas,24.964,54.07,29.44,231.229,Tree Cover,0.783,2.622,36.645,2022,3,1,4.9673,97.1376,RGB_tanahluas_2022.tif,,tanahluas,110812.0,ACEH,ACEH UTARA,TANAH LUAS,26522.0,9.75139127,8122.0,181.94,2.0,2.0,2.0,20.0,57.0,,52.0,39.0,2085.0,6866.0,5925.0,813.0,tanahluas
Asahan,setiajanji,22.308,52.905,32.02,56.632,Tree Cover,0.746,0.375,34.828,2022,3,1,2.9372,99.4891,RGB_setiajanji_2022.tif,,setiajanji,120927.0,SUMATERA UTARA,ASAHAN,SETIA JANJI,13165.0,3.50443974,4278.0,60.53,1.0,1.0,2.0,61.0,5.0,,5.0,1.0,1938.0,3668.0,2952.0,274.0,setiajanji
Balangan,awayan,48.758,57.733,29.0,55.89,Tree Cover,0.648,0.606,33.518,2022,3,1,-2.4057,115.5538,RGB_awayan_2022.tif,,awayan,631103.0,KALIMANTAN SELATAN,BALANGAN,AWAYAN,14685.0,7.89931491,5102.0,102.76,2.0,2.0,2.0,41.0,23.0,,65.0,,1619.0,3106.0,2136.0,482.0,awayan
Balangan,halong,58.836,68.63,28.04,329.83,Unknown,0.655,3.938,35.953,2022,3,1,-2.2262,115.7404,RGB_halong_2022.tif,,halong,631102.0,KALIMANTAN SELATAN,BALANGAN,HALONG,20899.0,11.34200304,7085.0,782.33,1.0,2.0,1.0,81.0,24.0,,99.0,3.0,1824.0,5324.0,2603.0,589.0,halong
Balangan,juai,54.785,63.407,30.0,58.767,Unknown,0.673,0.516,33.487,2022,3,1,-2.2746,115.6043,RGB_juai_2022.tif,,juai,631101.0,KALIMANTAN SELATAN,BALANGAN,JUAI,17528.0,9.45358332,5855.0,234.29,2.0,2.0,2.0,60.0,21.0,,149.0,,1712.0,3856.0,2500.0,505.0,juai
Bandung,baleendah,54.179,94.7,31.14,700.969,Unknown,0.579,2.32,32.888,2022,3,1,-7.0123,107.6388,RGB_baleendah_2022.tif,,baleendah,320432.0,JAWA BARAT,BANDUNG,BALEENDAH,270306.0,153.5727231,87058.0,40.63,1.0,2.0,2.0,1432.0,3.0,5.0,335.0,6.0,11584.0,54525.0,76250.0,10512.0,baleendah
Bandung,bojongsoang,51.638,88.875,31.1,664.544,Unknown,0.477,0.093,33.481,2022,3,1,-6.9837,107.6646,RGB_bojongsoang_2022.tif,,bojongsoang,320408.0,JAWA BARAT,BANDUNG,BOJONGSOANG,109483.0,62.60070552,35588.0,28.43,1.0,2.0,2.0,518.0,6.0,,117.0,,5285.0,23310.0,28165.0,8563.0,bojongsoang
